id_with_side,url,type,panorama id,location id,created at,latitude,longitude,orientation,photo level metadata,photo area metadata
1185603_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/632762af-9cf8-4773-91de-d4d91f59505c/tiles/l/mobile.jpg,panorama,1185603,34989,2024-10-30 20:55:46 UTC,45.08258356467719,-93.72883379459383,4,Roof,Exterior
1185603_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/632762af-9cf8-4773-91de-d4d91f59505c/tiles/r/mobile.jpg,panorama,1185603,34989,2024-10-30 20:55:46 UTC,45.08258356467719,-93.72883379459383,4,Roof,Exterior
1185594_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/14f670c5-37cb-400c-8209-bda7b27b942f/tiles/f/mobile.jpg,panorama,1185594,34989,2024-10-30 20:54:56 UTC,45.08278378216265,-93.72914459556343,359,Roof,Exterior
1185594_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/14f670c5-37cb-400c-8209-bda7b27b942f/tiles/b/mobile.jpg,panorama,1185594,34989,2024-10-30 20:54:56 UTC,45.08278378216265,-93.72914459556343,359,Roof,Exterior
1185594_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/14f670c5-37cb-400c-8209-bda7b27b942f/tiles/l/mobile.jpg,panorama,1185594,34989,2024-10-30 20:54:56 UTC,45.08278378216265,-93.72914459556343,359,Roof,Exterior
1185594_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/14f670c5-37cb-400c-8209-bda7b27b942f/tiles/r/mobile.jpg,panorama,1185594,34989,2024-10-30 20:54:56 UTC,45.08278378216265,-93.72914459556343,359,Roof,Exterior
1185576_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/edfcd4c0-b532-4e90-a5ca-510e866d872a/tiles/f/mobile.jpg,panorama,1185576,34989,2024-10-30 18:16:46 UTC,45.08253852600337,-93.72888408601284,4,Level 1,Interiors
1185576_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/edfcd4c0-b532-4e90-a5ca-510e866d872a/tiles/b/mobile.jpg,panorama,1185576,34989,2024-10-30 18:16:46 UTC,45.08253852600337,-93.72888408601284,4,Level 1,Interiors
1185576_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/edfcd4c0-b532-4e90-a5ca-510e866d872a/tiles/l/mobile.jpg,panorama,1185576,34989,2024-10-30 18:16:46 UTC,45.08253852600337,-93.72888408601284,4,Level 1,Interiors
1185576_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/edfcd4c0-b532-4e90-a5ca-510e866d872a/tiles/r/mobile.jpg,panorama,1185576,34989,2024-10-30 18:16:46 UTC,45.08253852600337,-93.72888408601284,4,Level 1,Interiors
1185608_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/4bed70dd-7eac-46a9-ac32-846d65e58848/tiles/f/mobile.jpg,panorama,1185608,34989,2024-10-30 20:56:11 UTC,45.08279052905951,-93.72905474156143,4,Roof,Exterior
1185608_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/4bed70dd-7eac-46a9-ac32-846d65e58848/tiles/b/mobile.jpg,panorama,1185608,34989,2024-10-30 20:56:11 UTC,45.08279052905951,-93.72905474156143,4,Roof,Exterior
1185608_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/4bed70dd-7eac-46a9-ac32-846d65e58848/tiles/l/mobile.jpg,panorama,1185608,34989,2024-10-30 20:56:11 UTC,45.08279052905951,-93.72905474156143,4,Roof,Exterior
1185608_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/4bed70dd-7eac-46a9-ac32-846d65e58848/tiles/r/mobile.jpg,panorama,1185608,34989,2024-10-30 20:56:11 UTC,45.08279052905951,-93.72905474156143,4,Roof,Exterior
1185564_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/6251410f-2920-495e-847d-54a1f8a52d92/tiles/f/mobile.jpg,panorama,1185564,34989,2024-10-30 17:58:59 UTC,45.08277105774977,-93.72900227084756,5,Ground,Exterior
1185564_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/6251410f-2920-495e-847d-54a1f8a52d92/tiles/b/mobile.jpg,panorama,1185564,34989,2024-10-30 17:58:59 UTC,45.08277105774977,-93.72900227084756,5,Ground,Exterior
1185564_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/6251410f-2920-495e-847d-54a1f8a52d92/tiles/l/mobile.jpg,panorama,1185564,34989,2024-10-30 17:58:59 UTC,45.08277105774977,-93.72900227084756,5,Ground,Exterior
1185564_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/6251410f-2920-495e-847d-54a1f8a52d92/tiles/r/mobile.jpg,panorama,1185564,34989,2024-10-30 17:58:59 UTC,45.08277105774977,-93.72900227084756,5,Ground,Exterior
1391792_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/cbd39b92-eb78-4d24-ac93-831bdbc1eaa7/tiles/f/mobile.jpg,panorama,1391792,34989,2025-06-24 16:08:10 UTC,45.08261515036689,-93.729168311286,0,Level 1,Area 2
1391792_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/cbd39b92-eb78-4d24-ac93-831bdbc1eaa7/tiles/b/mobile.jpg,panorama,1391792,34989,2025-06-24 16:08:10 UTC,45.08261515036689,-93.729168311286,0,Level 1,Area 2
1391792_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/cbd39b92-eb78-4d24-ac93-831bdbc1eaa7/tiles/l/mobile.jpg,panorama,1391792,34989,2025-06-24 16:08:10 UTC,45.08261515036689,-93.729168311286,0,Level 1,Area 2
1391792_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/cbd39b92-eb78-4d24-ac93-831bdbc1eaa7/tiles/r/mobile.jpg,panorama,1391792,34989,2025-06-24 16:08:10 UTC,45.08261515036689,-93.729168311286,0,Level 1,Area 2
1185601_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/e2ec3f2d-0823-4d02-b4da-7f5ab428b354/tiles/f/mobile.jpg,panorama,1185601,34989,2024-10-30 20:55:34 UTC,45.08250573829997,-93.72884779237212,2,Roof,Exterior
1185601_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/e2ec3f2d-0823-4d02-b4da-7f5ab428b354/tiles/b/mobile.jpg,panorama,1185601,34989,2024-10-30 20:55:34 UTC,45.08250573829997,-93.72884779237212,2,Roof,Exterior
1185601_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/e2ec3f2d-0823-4d02-b4da-7f5ab428b354/tiles/l/mobile.jpg,panorama,1185601,34989,2024-10-30 20:55:34 UTC,45.08250573829997,-93.72884779237212,2,Roof,Exterior
1185601_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/e2ec3f2d-0823-4d02-b4da-7f5ab428b354/tiles/r/mobile.jpg,panorama,1185601,34989,2024-10-30 20:55:34 UTC,45.08250573829997,-93.72884779237212,2,Roof,Exterior
1185570_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ba48579a-b9ac-44aa-b0e9-76d76b95b7d0/tiles/f/mobile.jpg,panorama,1185570,34989,2024-10-30 17:59:17 UTC,45.08295008701915,-93.72946838848291,0,Ground,Exterior
1185570_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ba48579a-b9ac-44aa-b0e9-76d76b95b7d0/tiles/b/mobile.jpg,panorama,1185570,34989,2024-10-30 17:59:17 UTC,45.08295008701915,-93.72946838848291,0,Ground,Exterior
1185570_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ba48579a-b9ac-44aa-b0e9-76d76b95b7d0/tiles/l/mobile.jpg,panorama,1185570,34989,2024-10-30 17:59:17 UTC,45.08295008701915,-93.72946838848291,0,Ground,Exterior
1185570_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ba48579a-b9ac-44aa-b0e9-76d76b95b7d0/tiles/r/mobile.jpg,panorama,1185570,34989,2024-10-30 17:59:17 UTC,45.08295008701915,-93.72946838848291,0,Ground,Exterior
1185551_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ee1ebd8b-dbf9-4cf1-b57f-0c373c799440/tiles/f/mobile.jpg,panorama,1185551,34989,2024-10-30 17:58:19 UTC,45.08263327880941,-93.72905532829463,2,Level 1,Interiors
1185551_b,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ee1ebd8b-dbf9-4cf1-b57f-0c373c799440/tiles/b/mobile.jpg,panorama,1185551,34989,2024-10-30 17:58:19 UTC,45.08263327880941,-93.72905532829463,2,Level 1,Interiors
1185551_l,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ee1ebd8b-dbf9-4cf1-b57f-0c373c799440/tiles/l/mobile.jpg,panorama,1185551,34989,2024-10-30 17:58:19 UTC,45.08263327880941,-93.72905532829463,2,Level 1,Interiors
1185551_r,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/ee1ebd8b-dbf9-4cf1-b57f-0c373c799440/tiles/r/mobile.jpg,panorama,1185551,34989,2024-10-30 17:58:19 UTC,45.08263327880941,-93.72905532829463,2,Level 1,Interiors
1185552_f,https://v2-immersionviewer.s3.amazonaws.com/uploads/panoramas/image/8a939b2c-73be-41b6-b0a5-e32da9136bde/tiles/f/mobile.jpg,panorama,1185552,34989,2024-10-30 17:58:21 UTC,45.08249390157933,-93.72904669493435,0,Ground,Exterior
